"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US42101006600","Census Tract 66, Philadelphia County, Pennsylvania","3370","null","965","null","3262","null","970","null","139","null","99","null","2788","967","null","null","0","null","11","null","275","null","130","null","0","11","null","null","0","null","11","null","60","null","113","null","0","null","11","null","60","null","113","null","108","106","null","null","58","null","80","null","17","null","22","null","0","null","11","null","0","11","null","null","0","null","11","null","33","null","64","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101006700","Census Tract 67, Philadelphia County, Pennsylvania","7215","null","1306","null","7170","null","1307","null","167","null","106","null","5985","1233","null","null","78","null","78","null","475","null","275","null","0","15","null","null","229","null","235","null","236","null","366","null","0","null","15","null","236","null","366","null","45","57","null","null","34","null","54","null","9","null","18","null","1","null","2","null","0","15","null","null","0","null","15","null","1","null","2","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101007000","Census Tract 70, Philadelphia County, Pennsylvania","3598","null","770","null","3598","null","770","null","29","null","45","null","3496","795","null","null","0","null","11","null","38","null","59","null","17","26","null","null","0","null","11","null","18","null","29","null","0","null","11","null","18","null","29","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101007101","Census Tract 71.01, Philadelphia County, Pennsylvania","2710","null","495","null","2650","null","492","null","156","null","137","null","2444","438","null","null","0","null","11","null","50","null","56","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","60","109","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","12","null","23","null","48","null","87","null","48","87","null","null","0","11","null","null",
"1400000US42101007102","Census Tract 71.02, Philadelphia County, Pennsylvania","4476","null","837","null","4108","null","859","null","111","null","89","null","3966","854","null","null","27","null","45","null","0","null","11","null","0","11","null","null","0","null","11","null","4","null","9","null","0","null","11","null","4","null","9","null","368","314","null","null","130","null","194","null","76","null","100","null","17","null","28","null","0","11","null","null","0","null","11","null","145","null","231","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101007200","Census Tract 72, Philadelphia County, Pennsylvania","4578","null","754","null","4466","null","751","null","94","null","79","null","4116","596","null","null","0","null","11","null","39","null","48","null","0","11","null","null","0","null","11","null","217","null","245","null","0","null","11","null","217","null","245","null","112","126","null","null","15","null","17","null","6","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","91","null","128","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101007300","Census Tract 73, Philadelphia County, Pennsylvania","3146","null","626","null","3121","null","625","null","442","null","158","null","2501","690","null","null","0","null","11","null","112","null","129","null","0","11","null","null","12","null","19","null","54","null","81","null","0","null","11","null","54","null","81","null","25","37","null","null","15","null","22","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","10","null","15","null","0","11","null","null","10","15","null","null",
"1400000US42101007400","Census Tract 74, Philadelphia County, Pennsylvania","4506","null","953","null","4434","null","953","null","428","null","200","null","3223","672","null","null","0","null","11","null","94","null","75","null","0","11","null","null","0","null","11","null","689","null","714","null","450","null","709","null","239","null","134","null","72","68","null","null","50","null","57","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","22","null","33","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101007700","Census Tract 77, Philadelphia County, Pennsylvania","1946","null","278","null","1779","null","283","null","938","null","222","null","325","120","null","null","0","null","11","null","365","null","147","null","0","11","null","null","0","null","11","null","151","null","71","null","21","null","25","null","130","null","68","null","167","72","null","null","83","null","45","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","63","null","65","null","21","null","20","null","20","19","null","null","1","4","null","null",
"1400000US42101007800","Census Tract 78, Philadelphia County, Pennsylvania","4066","null","711","null","3670","null","676","null","2257","null","325","null","716","279","null","null","0","null","11","null","582","null","543","null","60","76","null","null","0","null","11","null","55","null","59","null","0","null","11","null","55","null","59","null","396","248","null","null","157","null","122","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","79","null","97","null","160","null","192","null","39","42","null","null","121","185","null","null",
"1400000US42101007900","Census Tract 79, Philadelphia County, Pennsylvania","4044","null","642","null","3808","null","640","null","2255","null","413","null","988","462","null","null","0","null","11","null","285","null","174","null","39","59","null","null","0","null","11","null","241","null","164","null","8","null","13","null","233","null","164","null","236","141","null","null","82","null","63","null","0","null","11","null","0","null","11","null","13","20","null","null","0","null","11","null","78","null","81","null","63","null","57","null","50","55","null","null","13","22","null","null",
"1400000US42101008000","Census Tract 80, Philadelphia County, Pennsylvania","3900","null","792","null","3769","null","811","null","830","null","247","null","2703","763","null","null","0","null","11","null","69","null","61","null","0","11","null","null","0","null","11","null","167","null","133","null","0","null","11","null","167","null","133","null","131","99","null","null","29","null","32","null","52","null","87","null","0","null","11","null","0","11","null","null","0","null","11","null","32","null","38","null","18","null","43","null","0","11","null","null","18","43","null","null",
"1400000US42101008101","Census Tract 81.01, Philadelphia County, Pennsylvania","3258","null","807","null","3249","null","814","null","283","null","267","null","2966","679","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","9","18","null","null","0","null","11","null","9","null","18","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101008102","Census Tract 81.02, Philadelphia County, Pennsylvania","4786","null","1004","null","4617","null","1039","null","300","null","220","null","3878","780","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","439","null","682","null","0","null","11","null","439","null","682","null","169","176","null","null","69","null","113","null","93","null","141","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","7","null","23","null","0","11","null","null","7","23","null","null",
"1400000US42101008200","Census Tract 82, Philadelphia County, Pennsylvania","6202","null","1406","null","5886","null","1405","null","61","null","51","null","5771","1383","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","54","null","69","null","0","null","15","null","54","null","69","null","316","318","null","null","146","null","256","null","133","null","187","null","0","null","15","null","0","15","null","null","0","null","15","null","17","null","29","null","20","null","32","null","0","15","null","null","20","32","null","null",
"1400000US42101008301","Census Tract 83.01, Philadelphia County, Pennsylvania","4751","null","938","null","4419","null","911","null","98","null","89","null","4253","900","null","null","7","null","12","null","0","null","11","null","0","11","null","null","0","null","11","null","61","null","54","null","0","null","11","null","61","null","54","null","332","514","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","42","null","61","null","290","null","458","null","290","458","null","null","0","11","null","null",
"1400000US42101008302","Census Tract 83.02, Philadelphia County, Pennsylvania","4586","null","615","null","4500","null","606","null","21","null","16","null","4369","623","null","null","53","null","62","null","0","null","11","null","0","11","null","null","0","null","11","null","57","null","60","null","2","null","15","null","55","null","60","null","86","97","null","null","44","null","75","null","42","null","59","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101008400","Census Tract 84, Philadelphia County, Pennsylvania","4864","null","948","null","4820","null","958","null","66","null","62","null","4221","552","null","null","0","null","11","null","44","null","68","null","0","11","null","null","0","null","11","null","489","null","646","null","0","null","11","null","489","null","646","null","44","55","null","null","1","null","4","null","43","null","55","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101008500","Census Tract 85, Philadelphia County, Pennsylvania","6272","null","957","null","6053","null","955","null","671","null","331","null","4984","913","null","null","157","null","224","null","116","null","106","null","0","15","null","null","0","null","15","null","125","null","99","null","30","null","49","null","95","null","89","null","219","202","null","null","19","null","32","null","171","null","181","null","7","null","12","null","0","15","null","null","0","null","15","null","22","null","36","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101008601","Census Tract 86.01, Philadelphia County, Pennsylvania","3355","null","524","null","2938","null","431","null","1713","null","394","null","684","214","null","null","0","null","11","null","311","null","145","null","0","11","null","null","47","null","35","null","183","null","116","null","43","null","47","null","140","null","98","null","417","252","null","null","78","null","69","null","92","null","66","null","28","null","36","null","0","11","null","null","0","null","11","null","52","null","36","null","167","null","197","null","3","8","null","null","164","196","null","null",
"1400000US42101008602","Census Tract 86.02, Philadelphia County, Pennsylvania","3126","null","460","null","3045","null","461","null","815","null","313","null","1781","370","null","null","0","null","11","null","295","null","194","null","0","11","null","null","0","null","11","null","154","null","108","null","72","null","98","null","82","null","48","null","81","64","null","null","19","null","25","null","41","null","53","null","11","null","16","null","0","11","null","null","0","null","11","null","10","null","18","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101008701","Census Tract 87.01, Philadelphia County, Pennsylvania","3318","null","422","null","3087","null","415","null","1676","null","377","null","403","228","null","null","69","null","117","null","788","null","300","null","0","11","null","null","14","null","23","null","137","null","86","null","0","null","11","null","137","null","86","null","231","125","null","null","143","null","82","null","0","null","11","null","0","null","11","null","13","21","null","null","0","null","11","null","18","null","29","null","57","null","72","null","41","68","null","null","16","24","null","null",
"1400000US42101008702","Census Tract 87.02, Philadelphia County, Pennsylvania","2601","null","376","null","2343","null","331","null","1329","null","336","null","286","183","null","null","0","null","11","null","587","null","174","null","0","11","null","null","73","null","67","null","68","null","67","null","0","null","11","null","68","null","67","null","258","138","null","null","122","null","95","null","16","null","23","null","0","null","11","null","0","11","null","null","0","null","11","null","77","null","70","null","43","null","49","null","43","49","null","null","0","11","null","null",
"1400000US42101008801","Census Tract 88.01, Philadelphia County, Pennsylvania","2073","null","398","null","1796","null","327","null","916","null","252","null","240","120","null","null","7","null","13","null","502","null","147","null","0","11","null","null","0","null","11","null","131","null","82","null","17","null","26","null","114","null","86","null","277","141","null","null","92","null","46","null","0","null","11","null","10","null","15","null","0","11","null","null","0","null","11","null","140","null","136","null","35","null","35","null","21","27","null","null","14","23","null","null",
"1400000US42101008802","Census Tract 88.02, Philadelphia County, Pennsylvania","5956","null","829","null","5398","null","799","null","2450","null","399","null","1580","695","null","null","0","null","15","null","1274","null","202","null","0","15","null","null","0","null","15","null","94","null","43","null","17","null","22","null","77","null","39","null","558","177","null","null","363","null","125","null","22","null","35","null","0","null","15","null","16","20","null","null","0","null","15","null","53","null","40","null","104","null","68","null","47","47","null","null","57","52","null","null",
"1400000US42101009000","Census Tract 90, Philadelphia County, Pennsylvania","6405","null","563","null","5956","null","571","null","3745","null","334","null","875","582","null","null","0","null","15","null","1150","null","243","null","0","15","null","null","11","null","17","null","175","null","67","null","14","null","15","null","161","null","63","null","449","112","null","null","359","null","101","null","19","null","26","null","12","null","21","null","3","7","null","null","0","null","15","null","43","null","37","null","13","null","18","null","13","18","null","null","0","15","null","null",
"1400000US42101009100","Census Tract 91, Philadelphia County, Pennsylvania","2722","null","439","null","2577","null","424","null","703","null","250","null","957","211","null","null","0","null","11","null","778","null","337","null","0","11","null","null","37","null","48","null","102","null","54","null","0","null","11","null","102","null","54","null","145","81","null","null","108","null","67","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","30","null","37","null","7","null","16","null","7","16","null","null","0","11","null","null",
"1400000US42101009200","Census Tract 92, Philadelphia County, Pennsylvania","3640","null","529","null","3496","null","529","null","527","null","164","null","2458","534","null","null","0","null","11","null","321","null","205","null","0","11","null","null","18","null","26","null","172","null","179","null","81","null","126","null","91","null","123","null","144","126","null","null","15","null","17","null","0","null","11","null","92","null","116","null","0","11","null","null","0","null","11","null","37","null","49","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101009300","Census Tract 93, Philadelphia County, Pennsylvania","4890","null","746","null","4738","null","729","null","236","null","175","null","4282","721","null","null","0","null","11","null","212","null","235","null","0","11","null","null","0","null","11","null","8","null","12","null","0","null","11","null","8","null","12","null","152","217","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","5","null","8","null","147","null","218","null","147","218","null","null","0","11","null","null",
"1400000US42101009400","Census Tract 94, Philadelphia County, Pennsylvania","3926","null","577","null","3821","null","584","null","56","null","42","null","3633","584","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","132","null","197","null","0","null","11","null","132","null","197","null","105","67","null","null","24","null","37","null","53","null","38","null","0","null","11","null","0","11","null","null","0","null","11","null","28","null","43","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101009500","Census Tract 95, Philadelphia County, Pennsylvania","2996","null","736","null","2996","null","736","null","68","null","75","null","2921","744","null","null","0","null","11","null","0","null","11","null","0","11","null","null","7","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101009600","Census Tract 96, Philadelphia County, Pennsylvania","4118","null","695","null","3449","null","707","null","0","null","11","null","3410","714","null","null","15","null","24","null","0","null","11","null","0","11","null","null","0","null","11","null","24","null","31","null","0","null","11","null","24","null","31","null","669","474","null","null","0","null","11","null","454","null","350","null","0","null","11","null","0","11","null","null","53","null","52","null","162","null","114","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101009801","Census Tract 98.01, Philadelphia County, Pennsylvania","2372","null","653","null","2316","null","642","null","164","null","113","null","2125","648","null","null","0","null","11","null","27","null","32","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","56","85","null","null","56","null","85","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101009802","Census Tract 98.02, Philadelphia County, Pennsylvania","5660","null","1003","null","5515","null","1042","null","448","null","143","null","4944","1026","null","null","0","null","15","null","34","null","57","null","0","15","null","null","0","null","15","null","89","null","83","null","0","null","15","null","89","null","83","null","145","134","null","null","61","null","70","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","0","null","15","null","84","null","136","null","84","136","null","null","0","15","null","null",
"1400000US42101010000","Census Tract 100, Philadelphia County, Pennsylvania","4972","null","760","null","4929","null","754","null","268","null","127","null","4523","748","null","null","0","null","11","null","67","null","53","null","0","11","null","null","0","null","11","null","71","null","76","null","25","null","42","null","46","null","47","null","43","42","null","null","28","null","38","null","15","null","23","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101010100","Census Tract 101, Philadelphia County, Pennsylvania","6332","null","1448","null","6313","null","1442","null","115","null","105","null","6133","1418","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","65","null","56","null","0","null","15","null","65","null","56","null","19","30","null","null","0","null","15","null","0","null","15","null","19","null","30","null","0","15","null","null","0","null","15","null","0","null","15","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101010200","Census Tract 102, Philadelphia County, Pennsylvania","3404","null","840","null","3182","null","829","null","16","null","26","null","3132","838","null","null","0","null","11","null","0","null","11","null","0","11","null","null","16","null","26","null","18","null","21","null","0","null","11","null","18","null","21","null","222","167","null","null","81","null","115","null","130","null","148","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","11","null","20","null","11","20","null","null","0","11","null","null",
"1400000US42101010300","Census Tract 103, Philadelphia County, Pennsylvania","2698","null","739","null","2667","null","743","null","25","null","38","null","2642","754","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","31","40","null","null","7","null","12","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","24","null","38","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101010400","Census Tract 104, Philadelphia County, Pennsylvania","3905","null","1157","null","3828","null","1148","null","126","null","69","null","2995","674","null","null","0","null","11","null","0","null","11","null","0","11","null","null","650","null","944","null","57","null","61","null","0","null","11","null","57","null","61","null","77","81","null","null","34","null","45","null","14","null","33","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","29","null","37","null","22","28","null","null","7","11","null","null",
"1400000US42101010500","Census Tract 105, Philadelphia County, Pennsylvania","4445","null","695","null","4136","null","574","null","285","null","96","null","3699","574","null","null","24","null","28","null","85","null","130","null","0","11","null","null","15","null","25","null","28","null","33","null","0","null","11","null","28","null","33","null","309","285","null","null","14","null","20","null","288","null","285","null","7","null","13","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101010600","Census Tract 106, Philadelphia County, Pennsylvania","1668","null","395","null","1623","null","394","null","101","null","59","null","1368","401","null","null","0","null","11","null","100","null","105","null","0","11","null","null","0","null","11","null","54","null","49","null","0","null","11","null","54","null","49","null","45","66","null","null","0","null","11","null","0","null","11","null","45","null","66","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101010700","Census Tract 107, Philadelphia County, Pennsylvania","3821","null","1037","null","3740","null","1032","null","198","null","114","null","3497","1024","null","null","0","null","11","null","0","null","11","null","0","11","null","null","20","null","37","null","25","null","39","null","0","null","11","null","25","null","39","null","81","85","null","null","37","null","50","null","44","null","69","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101010800","Census Tract 108, Philadelphia County, Pennsylvania","4178","null","836","null","4005","null","829","null","314","null","151","null","3163","620","null","null","41","null","66","null","159","null","127","null","0","11","null","null","0","null","11","null","328","null","478","null","15","null","21","null","313","null","476","null","173","152","null","null","13","null","15","null","81","null","99","null","30","null","42","null","0","11","null","null","0","null","11","null","14","null","21","null","35","null","53","null","35","53","null","null","0","11","null","null",
"1400000US42101010900","Census Tract 109, Philadelphia County, Pennsylvania","2749","null","417","null","2698","null","416","null","318","null","124","null","2255","419","null","null","12","null","18","null","92","null","52","null","0","11","null","null","0","null","11","null","21","null","16","null","5","null","10","null","16","null","15","null","51","36","null","null","24","null","21","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","27","null","31","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101011000","Census Tract 110, Philadelphia County, Pennsylvania","3346","null","819","null","3226","null","828","null","215","null","120","null","2674","849","null","null","0","null","11","null","32","null","51","null","0","11","null","null","139","null","218","null","166","null","149","null","0","null","11","null","166","null","149","null","120","121","null","null","24","null","28","null","0","null","11","null","0","null","11","null","0","11","null","null","11","null","19","null","85","null","117","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101011100","Census Tract 111, Philadelphia County, Pennsylvania","3791","null","772","null","3755","null","769","null","117","null","76","null","3491","774","null","null","0","null","11","null","3","null","6","null","0","11","null","null","0","null","11","null","144","null","146","null","0","null","11","null","144","null","146","null","36","34","null","null","0","null","11","null","25","null","29","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","11","null","17","null","11","17","null","null","0","11","null","null",
"1400000US42101011200","Census Tract 112, Philadelphia County, Pennsylvania","5949","null","1349","null","5650","null","1345","null","25","null","25","null","5562","1341","null","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","63","null","89","null","0","null","15","null","63","null","89","null","299","283","null","null","174","null","220","null","0","null","15","null","0","null","15","null","0","15","null","null","0","null","15","null","37","null","64","null","88","null","137","null","88","137","null","null","0","15","null","null",
"1400000US42101011300","Census Tract 113, Philadelphia County, Pennsylvania","3387","null","671","null","3338","null","654","null","90","null","87","null","3248","654","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","null","11","null","49","57","null","null","0","null","11","null","49","null","57","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101011400","Census Tract 114, Philadelphia County, Pennsylvania","6907","null","1335","null","6842","null","1337","null","124","null","117","null","6639","1342","null","null","0","null","15","null","13","null","24","null","0","15","null","null","0","null","15","null","66","null","59","null","0","null","15","null","66","null","59","null","65","58","null","null","8","null","17","null","20","null","32","null","0","null","15","null","0","15","null","null","0","null","15","null","37","null","44","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101011500","Census Tract 115, Philadelphia County, Pennsylvania","4358","null","683","null","4293","null","673","null","287","null","236","null","3757","587","null","null","22","null","22","null","0","null","11","null","0","11","null","null","35","null","40","null","192","null","191","null","13","null","21","null","179","null","188","null","65","63","null","null","0","null","11","null","64","null","63","null","1","null","3","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101011700","Census Tract 117, Philadelphia County, Pennsylvania","1956","null","257","null","1918","null","262","null","838","null","178","null","731","136","null","null","0","null","11","null","293","null","64","null","0","11","null","null","0","null","11","null","56","null","54","null","0","null","11","null","56","null","54","null","38","29","null","null","38","null","29","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101011800","Census Tract 118, Philadelphia County, Pennsylvania","5565","null","1019","null","5461","null","1019","null","81","null","73","null","5220","999","null","null","0","null","15","null","69","null","100","null","0","15","null","null","0","null","15","null","91","null","104","null","0","null","15","null","91","null","104","null","104","79","null","null","67","null","68","null","20","null","31","null","0","null","15","null","0","15","null","null","0","null","15","null","17","null","29","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101011900","Census Tract 119, Philadelphia County, Pennsylvania","5213","null","1200","null","5169","null","1199","null","229","null","162","null","4758","1190","null","null","0","null","15","null","0","null","15","null","0","15","null","null","39","null","57","null","143","null","131","null","18","null","29","null","125","null","129","null","44","56","null","null","14","null","24","null","17","null","26","null","12","null","20","null","0","15","null","null","0","null","15","null","1","null","3","null","0","null","15","null","0","15","null","null","0","15","null","null",
"1400000US42101012000","Census Tract 120, Philadelphia County, Pennsylvania","2132","null","328","null","2051","null","331","null","594","null","181","null","1098","258","null","null","0","null","11","null","222","null","91","null","0","11","null","null","11","null","17","null","126","null","174","null","0","null","11","null","126","null","174","null","81","37","null","null","53","null","33","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","9","null","12","null","19","null","29","null","11","22","null","null","8","20","null","null",
"1400000US42101012100","Census Tract 121, Philadelphia County, Pennsylvania","3257","null","567","null","3157","null","552","null","604","null","198","null","2337","504","null","null","0","null","11","null","122","null","75","null","0","11","null","null","0","null","11","null","94","null","76","null","0","null","11","null","94","null","76","null","100","112","null","null","3","null","6","null","94","null","112","null","0","null","11","null","0","11","null","null","0","null","11","null","3","null","6","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101012201","Census Tract 122.01, Philadelphia County, Pennsylvania","2765","null","638","null","2685","null","642","null","687","null","274","null","1444","596","null","null","0","null","11","null","411","null","206","null","0","11","null","null","0","null","11","null","143","null","126","null","22","null","35","null","121","null","108","null","80","58","null","null","61","null","52","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","19","null","30","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101012203","Census Tract 122.03, Philadelphia County, Pennsylvania","791","null","257","null","709","null","257","null","154","null","87","null","142","141","null","null","0","null","11","null","272","null","120","null","27","44","null","null","0","null","11","null","114","null","121","null","0","null","11","null","114","null","121","null","82","86","null","null","8","null","12","null","0","null","11","null","0","null","11","null","0","11","null","null","46","null","74","null","0","null","11","null","28","null","40","null","28","40","null","null","0","11","null","null",
"1400000US42101012204","Census Tract 122.04, Philadelphia County, Pennsylvania","3873","null","420","null","3712","null","419","null","619","null","190","null","2791","402","null","null","22","null","27","null","198","null","115","null","0","11","null","null","0","null","11","null","82","null","71","null","0","null","11","null","82","null","71","null","161","104","null","null","8","null","16","null","36","null","47","null","0","null","11","null","0","11","null","null","0","null","11","null","117","null","96","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101012501","Census Tract 125.01, Philadelphia County, Pennsylvania","2182","null","508","null","2089","null","497","null","1442","null","448","null","206","104","null","null","0","null","11","null","364","null","248","null","0","11","null","null","0","null","11","null","77","null","100","null","0","null","11","null","77","null","100","null","93","99","null","null","27","null","24","null","59","null","95","null","0","null","11","null","0","11","null","null","0","null","11","null","7","null","16","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101012502","Census Tract 125.02, Philadelphia County, Pennsylvania","3467","null","497","null","3237","null","474","null","1970","null","463","null","358","177","null","null","0","null","11","null","856","null","285","null","0","11","null","null","0","null","11","null","53","null","64","null","0","null","11","null","53","null","64","null","230","166","null","null","120","null","148","null","20","null","32","null","0","null","11","null","0","11","null","null","0","null","11","null","55","null","39","null","35","null","56","null","35","56","null","null","0","11","null","null",
"1400000US42101013100","Census Tract 131, Philadelphia County, Pennsylvania","1752","null","330","null","1703","null","326","null","563","null","224","null","970","181","null","null","0","null","11","null","99","null","68","null","0","11","null","null","0","null","11","null","71","null","63","null","0","null","11","null","71","null","63","null","49","32","null","null","27","null","21","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","22","null","24","null","22","24","null","null","0","11","null","null",
"1400000US42101013200","Census Tract 132, Philadelphia County, Pennsylvania","2643","null","420","null","2320","null","375","null","835","null","302","null","1213","272","null","null","33","null","56","null","159","null","135","null","0","11","null","null","18","null","28","null","62","null","69","null","0","null","11","null","62","null","69","null","323","276","null","null","227","null","260","null","28","null","47","null","0","null","11","null","0","11","null","null","0","null","11","null","62","null","76","null","6","null","12","null","6","12","null","null","0","11","null","null",
"1400000US42101013300","Census Tract 133, Philadelphia County, Pennsylvania","3130","null","476","null","2957","null","459","null","1701","null","257","null","881","390","null","null","0","null","11","null","236","null","129","null","0","11","null","null","0","null","11","null","139","null","73","null","0","null","11","null","139","null","73","null","173","100","null","null","105","null","72","null","3","null","6","null","0","null","11","null","0","11","null","null","0","null","11","null","65","null","63","null","0","null","11","null","0","11","null","null","0","11","null","null",
"1400000US42101013401","Census Tract 134.01, Philadelphia County, Pennsylvania","2790","null","359","null","2789","null","359","null","2394","null","347","null","275","253","null","null","0","null","11","null","85","null","55","null","0","11","null","null","0","null","11","null","35","null","34","null","0","null","11","null","35","null","34","null","1","3","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","0","null","11","null","1","null","3","null","1","3","null","null","0","11","null","null",
